1730439,-0.7131348,0.1611328,0.5681152
1730548,-0.5334473,0.09204102,0.7929688
1730658,-0.3383789,0.04077148,0.7585449
1730799,-0.02099609,0.001708984,1.297363
1730909,-0.02368164,0.02270508,1.389404
1731019,0.08105469,0.005859375,1.107422
1731128,0.002929688,0.008544922,1.315186
1731238,-0.03613281,-0.02612305,1.311523
1731347,-0.09692383,0.02172852,0.9707031
1731457,-0.06811523,0.01660156,1.146973
1731567,0.02587891,-0.02148438,1.227783
1731676,-0.04614258,-0.0546875,0.8383789
1731786,0.0949707,0.08203125,0.4274902
1731895,-0.1201172,-0.05883789,1.521973
1732008,0.03222656,-0.05419922,1.408936
1732118,0.1018066,0.1928711,0.2390137
1732227,-0.246582,-0.09472656,1.885742
1732337,-0.01611328,-0.004150391,1.416992
1732446,0.1171875,0.2006836,0.1918945
1732556,-0.1369629,-0.2463379,1.999939
1732665,-0.01831055,-0.06713867,1.427734
1732775,-0.02856445,-0.02587891,1.026855
1732884,-0.1115723,-0.01928711,0.8308105
1732994,-0.3742676,-0.05249023,1.304199
1733104,0.3955078,0.05541992,0.7290039
1733217,0.6096191,0.1320801,1.032227
1733326,-0.6057129,-0.09863281,1.097168
1733436,-0.02758789,-0.01586914,1.021729
1733545,-0.02978516,0.00390625,1.039063
1733658,-0.09057617,-0.01904297,1.000977
1733768,0.02612305,-0.006103516,1.041016
1733878,-0.01049805,0.005371094,1.139648
1733987,0.552002,0.2607422,0.9887695
1734097,-0.3986816,-0.2194824,0.9995117
1734206,-0.3325195,-0.3479004,0.9458008
1734316,0.2382813,0.342041,1.078125
1734425,0.1035156,0.0769043,1.076904
1734535,-0.03808594,0.02148438,1.050293
1734644,0.3833008,0.1801758,1.122559
1734754,-0.4160156,-0.4172363,0.9311523
1734863,-0.1005859,0.01611328,0.9140625
1734980,0.1052246,0.1403809,0.9853516
1735089,-0.09448242,-0.01831055,0.9628906
1735199,-0.01000977,0.0300293,0.9753418
1735308,-0.02929688,0.0078125,1.013916
1735418,-0.03759766,0.009521484,1.015137
1735527,-0.0390625,0.01489258,1.037354
1735637,-0.03686523,0.009033203,1.026611
1735747,0.0144043,-0.08422852,1.135498
1735856,-0.03588867,0.01367188,1.02124
1735966,-0.0324707,0.01074219,1.018066
1736079,-0.03613281,0.01416016,1.018066
1736188,-0.03881836,0.01293945,1.023193
1736298,-0.0324707,0.01245117,1.024902
1736407,-0.03466797,0.01391602,1.013428
1736520,-0.03686523,0.01464844,1.015869
1736630,-0.03808594,0.01196289,1.016602
1736740,-0.03662109,0.01074219,1.016113
1736849,-0.04101563,0.004638672,1.031006
1736959,-0.03588867,0.01098633,1.015869
1737069,-0.03442383,0.01391602,1.021973
1737178,-0.03881836,0.015625,1.029297
1737288,-0.03393555,0.01757813,1.020508
1737397,-0.02807617,0.01391602,1.023193
1737507,-0.0480957,0.008544922,1.005859
1737616,-0.04052734,0.02099609,1.028809
1737726,-0.03320313,0.009765625,1.016113
1737835,-0.03735352,0.01367188,1.026123
1737945,-0.03759766,0.01416016,1.02002
1738054,-0.03686523,0.009765625,1.011475
1738164,-0.02954102,0.01513672,1.016846
1738276,-0.03735352,0.01611328,1.02002
1738386,-0.03540039,0.01245117,1.019287
